Column1,comment_text,hashtag,toxic,severe_toxic,obscene,threat,insult,identity_hate,non_toxic
528,"วันนี้มาเดินเล่นที่เดอะมอลล์บางกะปิ อยากนัด อยากเจอทักได้เลยครับรับนัดถึง17.00 ชายแท้รับงาน 500/1ชม  1,200/3ชม.  รับนัด สาว2/ญแท้/ทอม/ทรานส์/เกย์(รับ)/ช่วยคู่สามีภรรยา
พิกัด นวมินทร์ รามคำแหง รามอินทรา ลาดพร้าว บากะปิ เสรีไทย รับนัดถึง 17.00 ทักมาคุยกันก่อนได้ครับผม",,0,0,1,0,0,0,0
529,#รับงานนวดกรุงเทพ และตัดแต่งขน นวดไทย นวดน้ำมัน นวดอโรม่า และตัดแต่งขน เกย์ ชายแท้ ไบ ลับๆ  มีห้องส่วนตัว มีที่จอดรถ ติดmrtหลายสาย เดินทางสะดวกใจกลางเมือง  #4แยกฟอร์จูน #นวดอโศก #นวดพระราม9โทร. 0825877125 https://t.co/vE51seP1mD https://t.co/dXmTA4hMC0,/รับงานนวดกรุงเทพ/4แยกฟอร์จูน/นวดอโศก/นวดพระราม9โทร,0,0,0,0,0,0,1
530,เมาเหล้าแล้วโดนพ่อเลี้ยงเยสทั้งมึนทั้งเสี่ยว #เกย์ #เย็ด #เงี่ยน #ควยมัธยม #ควยมหาลัย #outdoors #มัธยมขี้เงี่ยน #มัธยมรับงาน #มัธยมปลาย #มัธยมนัดเย็ด https://t.co/9RcfpxFe5p,/เกย์/เย็ด/เงี่ยน/ควยมัธยม/ควยมหาลัย/outdoors/มัธยมขี้เงี่ยน/มัธยมรับงาน/มัธยมปลาย/มัธยมนัดเย็ด,0,0,1,0,0,0,0
531,ดูดอันไหนดีครับ #เกย์ #กทม https://t.co/fBkYIn0iFn,/เกย์/กทม,0,0,0,0,0,0,1
532,รับงานคับ ผมเปนชายเเท้ เปนรุกคับ ใครสนใจช่วยทักมาได้คับ ทักเเชทมาคับ #ควยฉีด #หญิง   #คู้ #สาวสอง #เกย์ #พระราม2นัดเย็ด  #บางบอน #บางเเค ไอดี0829467655 https://t.co/OFK4Uct9jQ,/ควยฉีด/หญิง/คู้/สาวสอง/เกย์/พระราม2นัดเย็ด/บางบอน/บางเเค,0,0,0,0,0,0,1
533,ไครรับงานทักมาน่ะก่อน10โมง ขอ เกย์ ชายไม่หญิง #ระนองนัดเย็ด #ระนองรับงาน,/ระนองนัดเย็ด/ระนองรับงาน,0,0,1,0,0,0,0
534,"ฟรีไซส์ขยายรู2  EP. 8/8
#การ์ตูนเกย์  #เกย์  #การ์ตูนโป๊ะ  #โดจิน  #thaidojin   #ยสตน #ควย #เกย์ #gay #thaigay #การ์ตูนโป๊ะเกย์ #ฟรีไซส์ขยายรู2 https://t.co/7NXUthhxK7",/การ์ตูนเกย์/เกย์/การ์ตูนโป๊ะ/โดจิน/thaidojin/ยสตน/ควย/เกย์/gay/thaigay/การ์ตูนโป๊ะเกย์/ฟรีไซส์ขยายรู2,0,0,1,0,0,0,0
535,"ฟรีไซส์ขยายรู2  EP. 7/8
#การ์ตูนเกย์  #เกย์  #การ์ตูนโป๊ะ  #โดจิน  #thaidojin   #ยสตน #ควย #เกย์ #gay #thaigay #การ์ตูนโป๊ะเกย์ #ฟรีไซส์ขยายรู2 https://t.co/x6n9n5RzEv",/การ์ตูนเกย์/เกย์/การ์ตูนโป๊ะ/โดจิน/thaidojin/ยสตน/ควย/เกย์/gay/thaigay/การ์ตูนโป๊ะเกย์/ฟรีไซส์ขยายรู2,0,0,1,0,0,0,0
536,"ฟรีไซส์ขยายรู2  EP. 6/8
#การ์ตูนเกย์  #เกย์  #การ์ตูนโป๊ะ  #โดจิน  #thaidojin   #ยสตน #ควย #เกย์ #gay #thaigay #การ์ตูนโป๊ะเกย์ #ฟรีไซส์ขยายรู2 https://t.co/t9yt3li1Lt",/การ์ตูนเกย์/เกย์/การ์ตูนโป๊ะ/โดจิน/thaidojin/ยสตน/ควย/เกย์/gay/thaigay/การ์ตูนโป๊ะเกย์/ฟรีไซส์ขยายรู2,0,0,1,0,0,0,0
537,"ฟรีไซส์ขยายรู2  EP. 5/8
#การ์ตูนเกย์  #เกย์  #การ์ตูนโป๊ะ  #โดจิน  #thaidojin   #ยสตน #ควย #เกย์ #gay #thaigay #การ์ตูนโป๊ะเกย์ #ฟรีไซส์ขยายรู2 https://t.co/UcFIXLPq4U",/การ์ตูนเกย์/เกย์/การ์ตูนโป๊ะ/โดจิน/thaidojin/ยสตน/ควย/เกย์/gay/thaigay/การ์ตูนโป๊ะเกย์/ฟรีไซส์ขยายรู2,0,0,1,0,0,0,0
538,"ฟรีไซส์ขยายรู2  EP. 4/8
#การ์ตูนเกย์  #เกย์  #การ์ตูนโป๊ะ  #โดจิน  #thaidojin   #ยสตน #ควย #เกย์ #gay #thaigay #การ์ตูนโป๊ะเกย์ #ฟรีไซส์ขยายรู2 https://t.co/tGke1Gieef",/การ์ตูนเกย์/เกย์/การ์ตูนโป๊ะ/โดจิน/thaidojin/ยสตน/ควย/เกย์/gay/thaigay/การ์ตูนโป๊ะเกย์/ฟรีไซส์ขยายรู2,0,0,1,0,0,0,0
539,"ฟรีไซส์ขยายรู2  EP. 3/8
#การ์ตูนเกย์  #เกย์  #การ์ตูนโป๊ะ  #โดจิน  #thaidojin   #ยสตน #ควย #เกย์ #gay #thaigay #การ์ตูนโป๊ะเกย์ #ฟรีไซส์ขยายรู2 https://t.co/qzMkBT5nM7",/การ์ตูนเกย์/เกย์/การ์ตูนโป๊ะ/โดจิน/thaidojin/ยสตน/ควย/เกย์/gay/thaigay/การ์ตูนโป๊ะเกย์/ฟรีไซส์ขยายรู2,0,0,1,0,0,0,0
540,"ฟรีไซส์ขยายรู2  EP. 2/8
#การ์ตูนเกย์  #เกย์  #การ์ตูนโป๊ะ  #โดจิน  #thaidojin   #ยสตน #ควย #เกย์ #gay #thaigay #การ์ตูนโป๊ะเกย์ #ฟรีไซส์ขยายรู2 https://t.co/7Gg365A1SK",/การ์ตูนเกย์/เกย์/การ์ตูนโป๊ะ/โดจิน/thaidojin/ยสตน/ควย/เกย์/gay/thaigay/การ์ตูนโป๊ะเกย์/ฟรีไซส์ขยายรู2,0,0,1,0,0,0,0
541,"ฟรีไซส์ขยายรู2  EP. 1/8
#การ์ตูนเกย์  #เกย์  #การ์ตูนโป๊ะ  #โดจิน  #thaidojin   #ยสตน #ควย #เกย์ #gay #thaigay #การ์ตูนโป๊ะเกย์ #ฟรีไซส์ขยายรู2 https://t.co/f5Nme61inI",/การ์ตูนเกย์/เกย์/การ์ตูนโป๊ะ/โดจิน/thaidojin/ยสตน/ควย/เกย์/gay/thaigay/การ์ตูนโป๊ะเกย์/ฟรีไซส์ขยายรู2,0,0,1,0,0,0,0
542,"จิ๋มกระป๋อง ราคาถูก

#ป๊อปเปอร์แท้ #ป๊อบเปอร์ประเทศไทย #ป๊อปเปอร์พร้อมส่ง #ป๊อปเปอร์ราคาถูก #เกย์ #ไวอาก้า #ซิเดก้า #Sidagra https://t.co/LKaxLjoriD",/ป๊อปเปอร์แท้/ป๊อบเปอร์ประเทศไทย/ป๊อปเปอร์พร้อมส่ง/ป๊อปเปอร์ราคาถูก/เกย์/ไวอาก้า/ซิเดก้า/Sidagra,0,0,1,0,0,0,0
543,"เพลินเลยนะพี่😁
#คนจรจัด #คนไร้บ้าน #ชักว่าว #ชายแท้ชักว่าว #กรรมกรชักว่าว #เกย์ #เกย์ชักว่าว https://t.co/TqIGDovB9d",/คนจรจัด/คนไร้บ้าน/ชักว่าว/ชายแท้ชักว่าว/กรรมกรชักว่าว/เกย์/เกย์ชักว่าว,0,0,1,0,0,0,0
544,ชายแท้ เกย์ Dm ได้ 💦 #โคราชในเมือง https://t.co/kKiSpgAJ3V,/โคราชในเมือง,0,0,0,0,0,0,1
545,@ZIgSEAN112 ดีคับ สนใจเอาควย เกย์ อย่างผมไปอมเล่นสักอันไหมครับ  สนุกกับควยผมได้เต็มที่  ดูดกินได้ตามใจนายเลย หรือจะเล่นสนุกอะไรกับมันก็ได้โดยไม่ต้องหันมาขอหรือสนใจผมเลย  ส่วนผมก็จะไม่เข้าไปยุ่งหรือขัดจังหวะความสุขของคนที่ชอบดูดควย ผมจะนอนดูอยู่เงียบ ๆ จนกว่าจะพอใจ,,0,0,1,0,0,0,0
546,"💥ป๊อปเปอร์แท้ จาก USA🇺🇸 
✅หมาแดง
✅ซิเดก้า ซิเดก้า 100mg
✅ห่วงรัดโคน
สนใจ แอดไลน์ popper-man คลิ๊ก
https://t.co/RNr0CdPgNa
#ป๊อปเปอร์แท้ #ป๊อบเปอร์ประเทศไทย #ป๊อปเปอร์พร้อมส่ง #ป๊อปเปอร์ราคาถูก #เกย์ #ไวอาก้า #ซิเดก้า #Sidagra #เกย์รับ #เกย์รุก #เกย์โบท #เกย์ไบร #ชายแท้ #เกย์ https://t.co/OBAnUKGxRU",/ป๊อปเปอร์แท้/ป๊อบเปอร์ประเทศไทย/ป๊อปเปอร์พร้อมส่ง/ป๊อปเปอร์ราคาถูก/เกย์/ไวอาก้า/ซิเดก้า/Sidagra/เกย์รับ/เกย์รุก/เกย์โบท/เกย์ไบร/ชายแท้/เกย์,0,0,0,0,0,0,1
547,🤘🏻#lakorn #模型 #asian #bl #fashion #cosplayer #model #배우 #모델 #kpop #角色扮演 #แบบอย่าง #นักแสดงชาย #ละคร #เกย์ #thaibl #khh #khhedit #힙합 #타투 #가수 #배우  #모델 #춤추는 #란_아키 #モデル #コスプレ #음악가 #집행자 #音乐家 #musician #singer https://t.co/p0vSzzPeRT,/lakorn/模型/asian/bl/fashion/cosplayer/model/배우/모델/kpop/角色扮演/แบบอย่าง/นักแสดงชาย/ละคร/เกย์/thaibl/khh/khhedit/힙합/타투/가수/배우/모델/춤추는/란_아키/モデル/コスプレ/음악가/집행자/音乐家/musician/singer,0,0,0,0,0,0,1
